item_id,fuente,url,search_url,pagina_origen,scraped_at_utc,titulo,tipo_propiedad,tipo_operacion,moneda,precio,precio_texto,desde,inmobiliaria,direccion,barrio,localidad,provincia,ambientes_min,ambientes_max,banios_min,banios_max,dormitorios_min,dormitorios_max,superficie_min_m2,superficie_max_m2,tipo_superficie,imagen_principal,destacado,emprendimiento,posesion,unidades_disponibles,atributos_texto,texto_tarjeta,parse_warnings,posicion_pagina,slug,calle,altura,comuna,precio_anterior,descuento_pct,precio_m2_min,precio_m2_max,amplitud_superficie_m2,es_rango_superficie,es_rango_ambientes,monoambiente,apto_credito,balcon,terraza,pileta,parrilla,cochera_mencionada,amenities_mencionadas,estado_entrega,cantidad_atributos,completitud_pct,imagen_id,imagen_extension
MLA2007604089,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-2007604089-moderno-departamento-2-ambientes-con-balcon-alquiler-temporal-3-meses-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/,1,2026-09-03T17:22:27.522714+00:00,Moderno Departamento 2 Ambientes Con Balcon Alquiler Temporal 3 Meses,departamento,alquiler temporal,USD,650.0,US$ 650,0,,"Carlos Antonio Lopez Al 2200, Villa Pueyrredón, Capital Federal",Villa Pueyrredón,Capital Federal,Capital Federal,2,2,1,1,,,40.0,40.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_723618-MLA115002615902_082026-E.webp,1,0,,,2 ambs. | 1 baño | 40 m² cubiertos,"Departamento en alquiler temporal Moderno Departamento 2 Ambientes Con Balcon Alquiler Temporal 3 Meses US$ 650 2 ambs. 1 baño 40 m² cubiertos Carlos Antonio Lopez Al 2200, Villa Pueyrredón, Capital Federal Destacado",,23,MLA-2007604089-moderno-departamento-2-ambientes-con-balcon-alquiler-temporal-3-meses-_JM,Carlos Antonio Lopez Al,2200,12,,,16.25,16.25,0.0,0,0,0,0,1,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_723618-MLA115002615902_082026-E,webp
MLA1893137319,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-1893137319-disponible-departamento-en-alquiler-amoblado-3-ambientes-en-belgrano-con-cochera-fija-cubierta-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/,1,2026-09-03T17:22:27.523440+00:00,Disponible Departamento En Alquiler Amoblado 3 Ambientes En Belgrano Con Cochera Fija Cubierta!,departamento,alquiler temporal,USD,970.0,US$ 970,0,,"Manuel Ugarte Al 2300, Belgrano C, Capital Federal",Belgrano C,Capital Federal,Capital Federal,3,3,1,1,,,56.0,56.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_979788-MLA115596923447_082026-E.webp,1,0,,,3 ambs. | 1 baño | 56 m² cubiertos,"Departamento en alquiler temporal Disponible Departamento En Alquiler Amoblado 3 Ambientes En Belgrano Con Cochera Fija Cubierta! US$ 970 3 ambs. 1 baño 56 m² cubiertos Manuel Ugarte Al 2300, Belgrano C, Capital Federal Destacado",,24,MLA-1893137319-disponible-departamento-en-alquiler-amoblado-3-ambientes-en-belgrano-con-cochera-fija-cubierta-_JM,Manuel Ugarte Al,2300,13,,,17.32,17.32,0.0,0,0,0,0,0,0,0,0,1,0,,3,85.7,D_NQ_NP_2X_979788-MLA115596923447_082026-E,webp
MLA2024171745,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-2024171745-departamento-alquiler-temporario-monoambiente-amoblado-y-equipado-recoleta-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/,1,2026-09-03T17:22:27.524136+00:00,Departamento Alquiler Temporario Monoambiente Amoblado Y Equipado Recoleta,departamento,alquiler temporal,USD,380.0,US$ 380,0,,"Charcas 2800, Recoleta, Capital Federal",Recoleta,Capital Federal,Capital Federal,1,1,1,1,,,30.0,30.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_633207-MLA115155371778_082026-E.webp,1,0,,,1 amb. | 1 baño | 30 m² cubiertos,"Departamento en alquiler temporal Departamento Alquiler Temporario Monoambiente Amoblado Y Equipado Recoleta US$ 380 1 amb. 1 baño 30 m² cubiertos Charcas 2800, Recoleta, Capital Federal Destacado",,25,MLA-2024171745-departamento-alquiler-temporario-monoambiente-amoblado-y-equipado-recoleta-_JM,Charcas,2800,2,,,12.67,12.67,0.0,0,0,1,0,0,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_633207-MLA115155371778_082026-E,webp
MLA2054912249,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-2054912249-alquiler-temporario-mensual-en-buenos-aires-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/,1,2026-09-03T17:22:27.524868+00:00,Alquiler Temporario Mensual En Buenos Aires,departamento,alquiler temporal,USD,1000.0,US$ 1.000,0,Alternativa Propiedades,"Malabia Al 2300 Entre Guemes Y Charcas, Palermo, Capital Federal",Palermo,Capital Federal,Capital Federal,3,3,1,1,,,70.0,70.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_965920-MLA115588376626_092026-E.webp,1,0,,,3 ambs. | 1 baño | 70 m² cubiertos,"PUBLICADO ESTA SEMANA Departamento en alquiler temporal Alquiler Temporario Mensual En Buenos Aires Alternativa Propiedades US$ 1.000 3 ambs. 1 baño 70 m² cubiertos Malabia Al 2300 Entre Guemes Y Charcas, Palermo, Capital Federal Destacado",,26,MLA-2054912249-alquiler-temporario-mensual-en-buenos-aires-_JM,Malabia Al 2300 Entre Guemes Y Charcas,,14,,,14.29,14.29,0.0,0,0,0,0,0,0,0,0,0,0,,3,100.0,D_NQ_NP_2X_965920-MLA115588376626_092026-E,webp
MLA2058363283,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-2058363283-departamento-2-ambientes-en-alquiler-temporario-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/,1,2026-09-03T17:22:27.525968+00:00,Departamento 2 Ambientes En Alquiler Temporario,departamento,alquiler temporal,USD,900.0,US$ 900,0,Yankel Group,"Scalabrini Ortiz Al 2600, Botánico, Capital Federal",Botánico,Capital Federal,Capital Federal,2,2,2,2,,,38.0,38.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_974390-MLA117101148259_092026-E.webp,1,0,,,2 ambs. | 2 baños | 38 m² cubiertos,"PUBLICADO HOY Departamento en alquiler temporal Departamento 2 Ambientes En Alquiler Temporario Yankel Group US$ 900 2 ambs. 2 baños 38 m² cubiertos Scalabrini Ortiz Al 2600, Botánico, Capital Federal Destacado",,27,MLA-2058363283-departamento-2-ambientes-en-alquiler-temporario-_JM,Scalabrini Ortiz Al,2600,,,,23.68,23.68,0.0,0,0,0,0,0,0,0,0,0,0,,3,100.0,D_NQ_NP_2X_974390-MLA117101148259_092026-E,webp
MLA2058061707,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-2058061707-alquiler-temporario-mensual-2-ambientes-recoleta-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/,1,2026-09-03T17:22:27.527003+00:00,Alquiler Temporario Mensual 2 Ambientes Recoleta,departamento,alquiler temporal,USD,850.0,US$ 850,0,Alternativa Propiedades,"Uriburu Al 1400, Recoleta, Capital Federal",Recoleta,Capital Federal,Capital Federal,2,2,1,1,,,42.0,42.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_696921-MLA117087792291_092026-E.webp,1,0,,,2 ambs. | 1 baño | 42 m² cubiertos,"PUBLICADO HOY Departamento en alquiler temporal Alquiler Temporario Mensual 2 Ambientes Recoleta Alternativa Propiedades US$ 850 2 ambs. 1 baño 42 m² cubiertos Uriburu Al 1400, Recoleta, Capital Federal Destacado",,28,MLA-2058061707-alquiler-temporario-mensual-2-ambientes-recoleta-_JM,Uriburu Al,1400,2,,,20.24,20.24,0.0,0,0,0,0,0,0,0,0,0,0,,3,100.0,D_NQ_NP_2X_696921-MLA117087792291_092026-E,webp
MLA2055359791,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-2055359791-departamento-en-nunez-monoambiente-moderno-con-amplio-balcon-y-terraza-propia-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/,1,2026-09-03T17:22:27.527886+00:00,Departamento En Nuñez Monoambiente Moderno Con Amplio Balcon Y Terraza Propia,departamento,alquiler temporal,USD,800.0,US$ 800,0,,"Ramallo Al 1700, Núñez, Capital Federal",Núñez,Capital Federal,Capital Federal,1,1,1,1,,,30.0,30.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_964709-MLA117037166117_092026-E.webp,1,0,,,1 amb. | 1 baño | 30 m² cubiertos,"PUBLICADO ESTA SEMANA Departamento en alquiler temporal Departamento En Nuñez Monoambiente Moderno Con Amplio Balcon Y Terraza Propia US$ 800 1 amb. 1 baño 30 m² cubiertos Ramallo Al 1700, Núñez, Capital Federal Destacado",,29,MLA-2055359791-departamento-en-nunez-monoambiente-moderno-con-amplio-balcon-y-terraza-propia-_JM,Ramallo Al,1700,13,,,26.67,26.67,0.0,0,0,1,0,1,1,0,0,0,0,,3,85.7,D_NQ_NP_2X_964709-MLA117037166117_092026-E,webp
MLA3897980454,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-3897980454-departamento-alquiler-temporario-3-amb-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/,1,2026-09-03T17:22:27.528848+00:00,Departamento Alquiler Temporario 3 Amb,departamento,alquiler temporal,USD,1400.0,US$ 1.400,0,Yankel Group,"Av. Coronel Diaz Al 2500, Palermo, Capital Federal",Palermo,Capital Federal,Capital Federal,3,3,1,1,,,60.0,60.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_913339-MLA116983624267_082026-E.webp,1,0,,,3 ambs. | 1 baño | 60 m² cubiertos,"PUBLICADO ESTA SEMANA Departamento en alquiler temporal Departamento Alquiler Temporario 3 Amb Yankel Group US$ 1.400 3 ambs. 1 baño 60 m² cubiertos Av. Coronel Diaz Al 2500, Palermo, Capital Federal Destacado",,30,MLA-3897980454-departamento-alquiler-temporario-3-amb-_JM,Av. Coronel Diaz Al,2500,14,,,23.33,23.33,0.0,0,0,0,0,0,0,0,0,0,0,,3,100.0,D_NQ_NP_2X_913339-MLA116983624267_082026-E,webp
MLA3882155380,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-3882155380-departamento-alquiler-temporario-mensual-amoblado-palermo-chico-4-amb-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/,1,2026-09-03T17:22:27.529682+00:00,Departamento Alquiler Temporario Mensual Amoblado Palermo Chico 4 Amb,departamento,alquiler temporal,USD,1200.0,US$ 1.200,0,Alternativa Propiedades,"Scalabrini Ortiz Al 2800, Entre Juncal Y Beruti, Palermo Chico, Capital Federal",Palermo Chico,Capital Federal,Capital Federal,4,4,2,2,,,100.0,100.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_776098-MLA116885020087_082026-E.webp,1,0,,,4 ambs. | 2 baños | 100 m² cubiertos,"PUBLICADO ESTA SEMANA Departamento en alquiler temporal Departamento Alquiler Temporario Mensual Amoblado Palermo Chico 4 Amb Alternativa Propiedades US$ 1.200 4 ambs. 2 baños 100 m² cubiertos Scalabrini Ortiz Al 2800, Entre Juncal Y Beruti, Palermo Chico, Capital Federal Destacado",,31,MLA-3882155380-departamento-alquiler-temporario-mensual-amoblado-palermo-chico-4-amb-_JM,Scalabrini Ortiz Al,2800,14,,,12.0,12.0,0.0,0,0,0,0,0,0,0,0,0,0,,3,100.0,D_NQ_NP_2X_776098-MLA116885020087_082026-E,webp
MLA2045009267,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-2045009267-nunez-3-moderno-3-ambientes-pileta-opcion-cochera-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/,1,2026-09-03T17:22:27.530633+00:00,"Nuñez 3 Moderno 3 Ambientes Pileta, Opcion Cochera",departamento,alquiler temporal,USD,2400.0,US$ 2.400,0,,"Deheza Al 1600, Núñez, Capital Federal",Núñez,Capital Federal,Capital Federal,3,3,2,2,,,75.0,75.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_913871-MLA115587586118_092026-E.webp,1,0,,,3 ambs. | 2 baños | 75 m² cubiertos,"PUBLICADO ESTA SEMANA Departamento en alquiler temporal Nuñez 3 Moderno 3 Ambientes Pileta, Opcion Cochera US$ 2.400 3 ambs. 2 baños 75 m² cubiertos Deheza Al 1600, Núñez, Capital Federal Destacado",,32,MLA-2045009267-nunez-3-moderno-3-ambientes-pileta-opcion-cochera-_JM,Deheza Al,1600,13,,,32.0,32.0,0.0,0,0,0,0,0,0,1,0,1,0,,3,85.7,D_NQ_NP_2X_913871-MLA115587586118_092026-E,webp
MLA2057911357,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-2057911357-palermo-chico-2-ambientes-amoblados-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/,1,2026-09-03T17:22:27.531573+00:00,Palermo Chico 2 Ambientes Amoblados,departamento,alquiler temporal,USD,800.0,US$ 800,0,,"Libertador Al 2700, Palermo, Capital Federal",Palermo,Capital Federal,Capital Federal,2,2,1,1,,,31.0,31.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_856557-MLA117083274793_092026-E.webp,1,0,,,2 ambs. | 1 baño | 31 m² cubiertos,"PUBLICADO HOY Departamento en alquiler temporal Palermo Chico 2 Ambientes Amoblados US$ 800 2 ambs. 1 baño 31 m² cubiertos Libertador Al 2700, Palermo, Capital Federal Destacado",,33,MLA-2057911357-palermo-chico-2-ambientes-amoblados-_JM,Libertador Al,2700,14,,,25.81,25.81,0.0,0,0,0,0,0,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_856557-MLA117083274793_092026-E,webp
MLA2058036399,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-2058036399-alquiler-temporario-mensual-en-buenos-aires-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/,1,2026-09-03T17:22:27.532401+00:00,Alquiler Temporario Mensual En Buenos Aires,departamento,alquiler temporal,USD,1000.0,US$ 1.000,0,Alternativa Propiedades,"Luis Maria Campos Al 300, Entre Arevalo Y Av. Gral. Indalecio Chenaut, Las Cañitas, Capital Federal",Las Cañitas,Capital Federal,Capital Federal,1,1,1,1,,,40.0,40.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_944101-MLA115642649004_092026-E.webp,1,0,,,1 amb. | 1 baño | 40 m² cubiertos,"PUBLICADO HOY Departamento en alquiler temporal Alquiler Temporario Mensual En Buenos Aires Alternativa Propiedades US$ 1.000 1 amb. 1 baño 40 m² cubiertos Luis Maria Campos Al 300, Entre Arevalo Y Av. Gral. Indalecio Chenaut, Las Cañitas, Capital Federal Destacado",,34,MLA-2058036399-alquiler-temporario-mensual-en-buenos-aires-_JM,Luis Maria Campos Al,300,,,,25.0,25.0,0.0,0,0,1,0,0,0,0,0,0,0,,3,100.0,D_NQ_NP_2X_944101-MLA115642649004_092026-E,webp
MLA2058395933,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-2058395933-palermo-monoambiente-amoblado-balcon-permite-mascota-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/,1,2026-09-03T17:22:27.533188+00:00,Palermo Monoambiente Amoblado Balcon Permite Mascota,departamento,alquiler temporal,USD,500.0,US$ 500,0,,"Gurruchaga Al 300, Palermo, Capital Federal",Palermo,Capital Federal,Capital Federal,1,1,1,1,,,40.0,40.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_759727-MLA115658622614_092026-E.webp,1,0,,,1 amb. | 1 baño | 40 m² cubiertos,"PUBLICADO HOY Departamento en alquiler temporal Palermo Monoambiente Amoblado Balcon Permite Mascota US$ 500 1 amb. 1 baño 40 m² cubiertos Gurruchaga Al 300, Palermo, Capital Federal Destacado",,35,MLA-2058395933-palermo-monoambiente-amoblado-balcon-permite-mascota-_JM,Gurruchaga Al,300,14,,,12.5,12.5,0.0,0,0,1,0,1,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_759727-MLA115658622614_092026-E,webp
MLA2058370625,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-2058370625-palermo-monoambiente-amoblado-balcon-permite-mascota-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/,1,2026-09-03T17:22:27.533921+00:00,Palermo Monoambiente Amoblado Balcon Permite Mascota,departamento,alquiler temporal,USD,500.0,US$ 500,0,,"Gurruchaga Al 300, Palermo, Capital Federal",Palermo,Capital Federal,Capital Federal,1,1,1,1,,,40.0,40.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_846277-MLA115658612252_092026-E.webp,1,0,,,1 amb. | 1 baño | 40 m² cubiertos,"PUBLICADO HOY Departamento en alquiler temporal Palermo Monoambiente Amoblado Balcon Permite Mascota US$ 500 1 amb. 1 baño 40 m² cubiertos Gurruchaga Al 300, Palermo, Capital Federal Destacado",,36,MLA-2058370625-palermo-monoambiente-amoblado-balcon-permite-mascota-_JM,Gurruchaga Al,300,14,,,12.5,12.5,0.0,0,0,1,0,1,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_846277-MLA115658612252_092026-E,webp
MLA3611369912,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-3611369912-departamento-en-coghlan-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/,1,2026-09-03T17:22:27.534676+00:00,Departamento En Coghlan,departamento,alquiler temporal,USD,950.0,US$ 950,0,Alternativa Propiedades,"Washington Al 3400, Coghlan, Capital Federal",Coghlan,Capital Federal,Capital Federal,1,1,1,1,,,41.0,41.0,total,https://http2.mlstatic.com/D_NQ_NP_2X_736317-MLA114597375621_072026-E.webp,1,0,,,1 amb. | 1 baño | 41 m² totales,"Departamento en alquiler temporal Departamento En Coghlan Alternativa Propiedades US$ 950 1 amb. 1 baño 41 m² totales Washington Al 3400, Coghlan, Capital Federal Destacado",,37,MLA-3611369912-departamento-en-coghlan-_JM,Washington Al,3400,12,,,23.17,23.17,0.0,0,0,1,0,0,0,0,0,0,0,,3,100.0,D_NQ_NP_2X_736317-MLA114597375621_072026-E,webp
MLA3763261466,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-3763261466-departamento-alquiler-temporario-mensual-amoblado-palermo-2-amb-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/,1,2026-09-03T17:22:27.535418+00:00,Departamento Alquiler Temporario Mensual Amoblado Palermo 2 Amb,departamento,alquiler temporal,USD,1050.0,US$ 1.050,0,Alternativa Propiedades,"Santa Fe Al 4900 Entre Bonpland Y Fitz Roy, Palermo Hollywood, Capital Federal",Palermo Hollywood,Capital Federal,Capital Federal,2,2,1,1,,,49.0,49.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_641653-MLA114541570346_082026-E.webp,1,0,,,2 ambs. | 1 baño | 49 m² cubiertos,"Departamento en alquiler temporal Departamento Alquiler Temporario Mensual Amoblado Palermo 2 Amb Alternativa Propiedades US$ 1.050 2 ambs. 1 baño 49 m² cubiertos Santa Fe Al 4900 Entre Bonpland Y Fitz Roy, Palermo Hollywood, Capital Federal Destacado",,38,MLA-3763261466-departamento-alquiler-temporario-mensual-amoblado-palermo-2-amb-_JM,Santa Fe Al 4900 Entre Bonpland Y Fitz Roy,,14,,,21.43,21.43,0.0,0,0,0,0,0,0,0,0,0,0,,3,100.0,D_NQ_NP_2X_641653-MLA114541570346_082026-E,webp
MLA2013465091,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-2013465091-departamento-en-san-nicolas-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/,1,2026-09-03T17:22:27.536186+00:00,Departamento En San Nicolás,departamento,alquiler temporal,USD,780.0,US$ 780,0,Alternativa Propiedades,"Viamonte Al 600 Entre Maipu Y Florida, San Nicolás, Capital Federal",San Nicolás,Capital Federal,Capital Federal,1,1,1,1,,,32.0,32.0,total,https://http2.mlstatic.com/D_NQ_NP_2X_914481-MLA115046224582_082026-E.webp,1,0,,,1 amb. | 1 baño | 32 m² totales,"Departamento en alquiler temporal Departamento En San Nicolás Alternativa Propiedades US$ 780 1 amb. 1 baño 32 m² totales Viamonte Al 600 Entre Maipu Y Florida, San Nicolás, Capital Federal Destacado",,39,MLA-2013465091-departamento-en-san-nicolas-_JM,Viamonte Al 600 Entre Maipu Y Florida,,1,,,24.38,24.38,0.0,0,0,1,0,0,0,0,0,0,0,,3,100.0,D_NQ_NP_2X_914481-MLA115046224582_082026-E,webp
MLA2023509949,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-2023509949-departamento-en-palermo-soho-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/,1,2026-09-03T17:22:27.536948+00:00,Departamento En Palermo Soho,departamento,alquiler temporal,USD,1150.0,US$ 1.150,0,Alternativa Propiedades,"Gurruchaga Al 2200 Entre Paraguay Y Charcas, Palermo Soho, Capital Federal",Palermo Soho,Capital Federal,Capital Federal,2,2,1,1,,,43.0,43.0,total,https://http2.mlstatic.com/D_NQ_NP_2X_775455-MLA116542974843_082026-E.webp,1,0,,,2 ambs. | 1 baño | 43 m² totales,"Departamento en alquiler temporal Departamento En Palermo Soho Alternativa Propiedades US$ 1.150 2 ambs. 1 baño 43 m² totales Gurruchaga Al 2200 Entre Paraguay Y Charcas, Palermo Soho, Capital Federal Destacado",,40,MLA-2023509949-departamento-en-palermo-soho-_JM,Gurruchaga Al 2200 Entre Paraguay Y Charcas,,14,,,26.74,26.74,0.0,0,0,0,0,0,0,0,0,0,0,,3,100.0,D_NQ_NP_2X_775455-MLA116542974843_082026-E,webp
MLA3763981886,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-3763981886-departamento-alquiler-temporario-mensual-amoblado-caballito-3-amb-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/,1,2026-09-03T17:22:27.537694+00:00,Departamento Alquiler Temporario Mensual Amoblado Caballito 3 Amb,departamento,alquiler temporal,USD,1350.0,US$ 1.350,0,Alternativa Propiedades,"Senillosa Al 100 Entre Rosario Y Chaco, Caballito, Capital Federal",Caballito,Capital Federal,Capital Federal,3,3,1,1,,,50.0,50.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_770952-MLA115907650537_082026-E.webp,1,0,,,3 ambs. | 1 baño | 50 m² cubiertos,"Departamento en alquiler temporal Departamento Alquiler Temporario Mensual Amoblado Caballito 3 Amb Alternativa Propiedades US$ 1.350 3 ambs. 1 baño 50 m² cubiertos Senillosa Al 100 Entre Rosario Y Chaco, Caballito, Capital Federal Destacado",,41,MLA-3763981886-departamento-alquiler-temporario-mensual-amoblado-caballito-3-amb-_JM,Senillosa Al 100 Entre Rosario Y Chaco,,6,,,27.0,27.0,0.0,0,0,0,0,0,0,0,0,0,0,,3,100.0,D_NQ_NP_2X_770952-MLA115907650537_082026-E,webp
MLA3875795144,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-3875795144-alquiler-departamento-de-2-dormitorios-en-palermo-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/,1,2026-09-03T17:22:27.538458+00:00,Alquiler Departamento De 2 Dormitorios En Palermo,departamento,alquiler temporal,USD,1700.0,US$ 1.700,0,Situar,"Dorrego Al 1800, Palermo Hollywood, Capital Federal",Palermo Hollywood,Capital Federal,Capital Federal,3,3,1,1,,,58.0,58.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_783862-MLA115404593154_082026-E.webp,1,0,,,3 ambs. | 1 baño | 58 m² cubiertos,"PUBLICADO ESTA SEMANA Departamento en alquiler temporal Alquiler Departamento De 2 Dormitorios En Palermo Situar US$ 1.700 3 ambs. 1 baño 58 m² cubiertos Dorrego Al 1800, Palermo Hollywood, Capital Federal Destacado",,42,MLA-3875795144-alquiler-departamento-de-2-dormitorios-en-palermo-_JM,Dorrego Al,1800,14,,,29.31,29.31,0.0,0,0,0,0,0,0,0,0,0,0,,3,100.0,D_NQ_NP_2X_783862-MLA115404593154_082026-E,webp
MLA3664788898,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-3664788898-departamento-alquiler-temporario-mensual-amoblado-chacarita-1-amb-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/,1,2026-09-03T17:22:27.539203+00:00,"Departamento Alquiler Temporario Mensual Amoblado, Chacarita 1 Amb.",departamento,alquiler temporal,USD,850.0,US$ 850,0,Alternativa Propiedades,"Alvarez Thomas Al 900 Entre Gregoria Perz Y Cespedes, Chacarita, Capital Federal",Chacarita,Capital Federal,Capital Federal,1,1,1,1,,,33.0,33.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_936191-MLA113801174570_072026-E.webp,1,0,,,1 amb. | 1 baño | 33 m² cubiertos,"Departamento en alquiler temporal Departamento Alquiler Temporario Mensual Amoblado, Chacarita 1 Amb. Alternativa Propiedades US$ 850 1 amb. 1 baño 33 m² cubiertos Alvarez Thomas Al 900 Entre Gregoria Perz Y Cespedes, Chacarita, Capital Federal Destacado",,43,MLA-3664788898-departamento-alquiler-temporario-mensual-amoblado-chacarita-1-amb-_JM,Alvarez Thomas Al 900 Entre Gregoria Perz Y Cespedes,,15,,,25.76,25.76,0.0,0,0,1,0,0,0,0,0,0,0,,3,100.0,D_NQ_NP_2X_936191-MLA113801174570_072026-E,webp
